|Unnamed: 0|Unnamed: 0.1|level_0|Unnamed: 0.1.1|index|Id|SepalLengthCm|SepalWidthCm|PetalLengthCm|PetalWidthCm|Species
355|355|355|364|364|112|113|6.8|3.0|5.5|2.1|Iris-virginica
356|356|356|276|276|74|75|6.4|2.9|4.3|1.3|Iris-versicolor
357|357|357|362|362|75|76|None|3.0|4.4|1.4|Iris-versicolor
358|358|358|64|64|37|38|4.9|3.1|1.5|0.1|Iris-setosa
359|359|359|730|730|2|3|4.7|3.2|1.3|0.2|Iris-setosa
360|360|360|118|118|68|nan|6.2|2.2|4.5|1.5|Iris-versicolor
361|361|361|341|341|74|75|6.4|2.9|4.3|1.3|Iris-versicolor
362|362|362|175|175|10|11|5.4|3.7|1.5|0.2|Iris-setosa
363|363|363|220|220|119|120|6.0|2.2|5.0|1.5|Iris-virginica
364|364|364|54|54|123|124|6.3|2.7|4.9|1.8|Iris-virginica
365|365|365|47|47|38|39|4.4|3.0|1.3|0.2|Iris-setosa
366|366|366|37|37|90|91|5.5|2.6|4.4|1.2|Iris-versicolor
367|367|367|562|562|39|40|5.1|3.4|1.5|0.2|Iris-setosa
368|368|368|518|518|86|87|6.7|3.1|4.7|1.5|Iris-versicolor
369|369|369|413|413|7|8|5.0|3.4|1.5|0.2|Iris-setosa
370|370|370|495|5555555555|20|21|5.4|3.4|1.7|0.2|Iris-setosa
371|371|371|565|565|81|82|5.5|2.4|3.7|1.0|Iris-versicolor
372|372|372|539|539|98|nan|None|2.5|3.0|1.1|Iris-versicolor
373|373|373|336|336|49|50|5.0|3.3|1.4|0.2|Iris-setosa
374|374|374|523|523|145|146|6.7|3.0|5.2|2.3|Iris-virginica
375|375|375|259|259|113|114|5.7|2.5|5.0|2.0|Iris-virginica
376|376|376|716|716|76|77|6.8|2.8|4.8|1.4|Iris-versicolor
377|377|377|494|494|2|3|4.7|3.2|1.3|0.2|Iris-setosa
378|378|378|88|88|28|29|5.2|3.4|1.4|0.2|Iris-setosa
379|379|379|266|266|108|109|6.7|2.5|5.8|1.8|Iris-virginica
380|380|380|524|524|19|20|5.1|3.8|1.5|0.3|Iris-setosa
381|381|381|Allez au boulot ! :)|314|36|37|5.5|3.5|1.3|0.2|Iris-setosa
382|382|382|623|623|129|130|7.2|3.0|5.8|1.6|Iris-virginica
383|383|383|246|246|59|60|5.2|2.7|3.9|1.4|Iris-versicolor
384|384|384|603|603|96|97|5.7|2.9|4.2|1.3|Iris-versicolor
385|385|385|593|593|115|116|6.4|3.2|5.3|2.3|Iris-virginica
386|386|386|288|288|122|123|7.7|2.8|6.7|2.0|Iris-virginica
387|387|387|726|726|74|75|6.4|2.9|4.3|1.3|Iris-versicolor
388|388|388|31|31|52|53|6.9|3.1|4.9|1.5|Iris-versicolor
389|389|389|674|674|13|14|4.3|3.0|1.1|0.1|Iris-setosa
390|390|390|579|579|80|81|5.5|2.4|3.8|1.1|Iris-versicolor
391|391|391|230|230|6|7|4.6|3.4|1.4|0.3|Iris-setosa
392|392|392|423|423|Allez au boulot ! :)|27|5.0|3.4|1.6|0.4|Iris-setosa
393|393|393|191|191|77|78|6.7|3.0|5.0|1.7|Iris-versicolor
394|394|394|550|550|145|146|6.7|3.0|5.2|2.3|Iris-virginica
395|395|395|190|190|101|102|5.8|2.7|5.1|1.9|Iris-virginica
396|396|396|622|Allez au boulot ! :)|29|30|4.7|3.2|1.6|0.2|Iris-setosa
397|397|397|272|272|134|135|6.1|2.6|5.6|1.4|Iris-virginica
398|398|398|545|545|29|30|4.7|3.2|1.6|0.2|Iris-setosa
399|399|399|746|746|19|20|5.1|3.8|1.5|0.3|Iris-setosa
400|400|400|350|350|64|65|5.6|2.9|3.6|1.3|Iris-versicolor
401|401|401|495|5555555555|20|21|5.4|3.4|1.7|0.2|Iris-setosa
402|402|402|115|115|147|148|6.5|3.0|5.2|2.0|Iris-virginica
403|403|403|239|239|9|10|4.9|3.1|1.5|0.1|Iris-setosa
404|404|404|288|288|122|123|7.7|2.8|6.7|2.0|Iris-virginica
405|405|405|113|113|104|105|6.5|3.0|5.8|2.2|Iris-virginica
406|406|406|3|3|43|44|5.0|3.5|1.6|0.6|Iris-setosa
407|407|407|243|243|71|72|6.1|2.8|4.0|1.3|Iris-versicolor
408|408|408|16|16|47|Allez au boulot ! :)|4.6|3.2|1.4|0.2|Iris-setosa
409|409|409|105|105|28|29|5.2|3.4|1.4|0.2|Iris-setosa
410|410|410|641|641|136|137|6.3|3.4|5.6|2.4|Iris-virginica
411|411|411|209|209|140|141|6.7|3.1|5.6|2.4|Iris-virginica
412|412|412|595|Allez au boulot ! :)|93|94|5.0|2.3|3.3|1.0|Iris-versicolor
413|413|413|463|463|116|117|6.5|3.0|5.5|1.8|Iris-virginica
414|414|414|6|6|135|136|7.7|3.0|6.1|2.3|Iris-virginica
415|415|415|337|337|72|73|6.3|2.5|4.9|1.5|Iris-versicolor
416|416|416|422|422|43|44|5.0|3.5|1.6|0.6|Iris-setosa
417|417|417|81|81|60|61|5.0|2.0|3.5|1.0|Iris-versicolor
418|418|418|477|477|95|Allez au boulot ! :)|5.7|3.0|4.2|1.2|Iris-versicolor
419|419|419|546|546|34|35|4.9|3.1|1.5|0.1|Iris-setosa
420|420|420|662|662|20|21|5.4|3.4|1.7|0.2|Iris-setosa
421|421|421|272|272|134|135|6.1|2.6|5.6|1.4|Iris-virginica
422|422|422|223|223|70|71|5.9|3.2|4.8|1.8|Iris-versicolor
423|423|423|675|675|46|47|5.1|3.8|1.6|0.2|Iris-setosa
424|424|424|588|588|111|112|6.4|2.7|5.3|1.9|Iris-virginica
425|425|425|420|420|98|99|5.1|2.5|3.0|1.1|Iris-versicolor
426|426|426|126|126|139|140|6.9|3.1|5.4|2.1|Iris-virginica
427|427|427|301|301|60|61|5.0|2.0|3.5|1.0|Iris-versicolor
428|428|428|546|546|34|35|4.9|3.1|1.5|0.1|Iris-setosa
429|429|429|379|379|41|42|4.5|2.3|1.3|0.3|Iris-setosa
430|430|430|178|178|138|139|6.0|3.0|4.8|1.8|Iris-virginica
431|431|431|159|159|55|56|5.7|2.8|4.5|1.3|Iris-versicolor
432|432|432|687|687|86|87|6.7|3.1|4.7|1.5|Iris-versicolor
433|433|433|122|122|144|145|None|3.3|5.7|2.5|Iris-virginica
434|434|434|359|359|12|13|4.8|3.0|1.4|0.1|Iris-setosa
435|435|435|498|498|11|12|4.8|3.4|1.6|0.2|Iris-setosa
436|436|436|700|700|67|68|5.8|2.7|4.1|1.0|Iris-versicolor
437|437|437|66|66|100|101|6.3|3.3|6.0|2.5|Iris-virginica
438|438|438|160|Allez au boulot ! :)|20|21|5.4|3.4|1.7|0.2|Iris-setosa
439|439|439|333|333|44|45|5.1|3.8|1.9|0.4|Iris-setosa
440|440|440|115|115|147|148|6.5|3.0|5.2|2.0|Iris-virginica
441|441|441|481|481|4|5|5.0|3.6|1.4|0.2|Iris-setosa
442|442|442|641|641|136|137|6.3|3.4|5.6|2.4|Iris-virginica
443|443|443|Allez au boulot ! :)|504|106|107|4.9|2.5|4.5|1.7|Iris-virginica
444|444|444|339|339|61|62|5.9|3.0|4.2|1.5|Iris-versicolor
445|445|445|743|743|105|106|7.6|3.0|6.6|2.1|Iris-virginica
446|446|446|459|459|137|138|6.4|3.1|5.5|1.8|Iris-virginica
447|447|447|453|453|132|133|6.4|2.8|5.6|2.2|Iris-virginica
448|448|448|94|94|131|132|7.9|3.8|6.4|2.0|Iris-virginica
449|449|449|8|8|143|144|6.8|3.2|5.9|2.3|Iris-virginica
450|450|450|410|410|56|57|6.3|3.3|4.7|1.6|Iris-versicolor
451|451|451|644|644|30|31|4.8|3.1|1.6|0.2|Iris-setosa
452|452|452|14|14|Allez au boulot ! :)|55|6.5|2.8|4.6|1.5|Iris-versicolor
453|453|453|204|204|62|63|6.0|2.2|4.0|1.0|Iris-versicolor
454|454|454|685|Allez au boulot ! :)|95|96|5.7|3.0|4.2|1.2|Iris-versicolor
455|455|455|176|176|67|68|5.8|2.7|4.1|1.0|Iris-versicolor
456|456|456|134|134|25|26|5.0|3.0|1.6|0.2|Iris-setosa
457|457|457|186|186|50|51|7.0|3.2|4.7|1.4|Iris-versicolor
458|458|458|146|146|103|104|6.3|2.9|5.6|1.8|Iris-virginica
459|459|459|706|706|25|26|5.0|3.0|1.6|0.2|Iris-setosa
460|460|460|10|10|134|135|6.1|2.6|5.6|1.4|Iris-virginica
461|461|461|201|201|0|1|5.1|3.5|1.4|0.2|Iris-setosa
462|462|462|358|358|114|115|5.8|2.8|5.1|2.4|Iris-virginica
463|463|463|370|370|126|127|6.2|2.8|4.8|1.8|Iris-virginica
464|464|464|10|10|134|135|6.1|2.6|5.6|1.4|Iris-virginica
465|465|465|669|669|66|67|5.6|3.0|4.5|1.5|Iris-versicolor
466|466|466|710|710|131|132|7.9|3.8|6.4|2.0|Iris-virginica
467|467|467|149|149|20|21|5.4|3.4|1.7|0.2|Iris-setosa
468|468|468|533|533|28|29|5.2|3.4|1.4|0.2|Iris-setosa
469|469|469|87|87|42|43|4.4|3.2|1.3|0.2|Iris-setosa
470|470|470|515|515|105|106|7.6|3.0|6.6|2.1|Iris-virginica
471|471|471|487|487|145|146|6.7|3.0|5.2|2.3|Iris-virginica
472|472|472|34|34|47|48|4.6|3.2|1.4|0.2|Iris-setosa
473|473|473|655|655|73|74|6.1|2.8|4.7|1.2|Iris-versicolor
474|474|474|702|702|25|26|5.0|3.0|1.6|0.2|Iris-setosa
475|475|475|339|339|61|62|5.9|3.0|4.2|1.5|Iris-versicolor
476|476|476|280|280|142|143|5.8|2.7|5.1|1.9|Iris-virginica
477|477|477|334|334|-44444|121|6.9|3.2|5.7|2.3|Iris-virginica
478|478|478|286|286|100|101|6.3|3.3|6.0|2.5|Iris-virginica
479|479|479|713|713|52|53|6.9|3.1|4.9|1.5|Iris-versicolor
480|480|480|174|174|94|95|5.6|2.7|4.2|1.3|Iris-versicolor
481|481|481|291|291|108|109|6.7|2.5|5.8|1.8|Iris-virginica
482|482|482|599|599|140|141|6.7|3.1|5.6|2.4|Iris-virginica
483|483|483|709|709|82|83|5.8|2.7|3.9|1.2|Iris-versicolor
484|484|484|586|586|130|131|7.4|2.8|6.1|1.9|Iris-virginica
485|485|485|446|446|127|128|6.1|3.0|4.9|1.8|Iris-virginica
486|486|486|372|372|51|52|6.4|3.2|4.5|1.5|Iris-versicolor
487|487|487|641|641|136|137|6.3|3.4|5.6|2.4|Iris-virginica
488|488|488|25|25|100|101|6.3|3.3|6.0|2.5|Iris-virginica
489|489|489|747|747|53|54|5.5|2.3|4.0|1.3|Iris-versicolor
490|490|490|488|488|68|69|6.2|2.2|4.5|1.5|Iris-versicolor
491|491|491|145|145|149|150|5.9|3.0|5.1|1.8|Iris-virginica
492|492|492|643|643|67|68|5.8|2.7|4.1|1.0|Iris-versicolor
493|493|493|607|607|111|112|6.4|2.7|5.3|1.9|Iris-virginica
494|494|494|3|3|43|44|5.0|3.5|1.6|0.6|Iris-setosa
495|495|495|709|709|82|83|5.8|2.7|3.9|1.2|Iris-versicolor
496|496|496|535|535|119|120|6.0|2.2|5.0|1.5|Iris-virginica
497|497|497|222|222|120|121|6.9|3.2|5.7|2.3|Iris-virginica
498|498|498|640|640|66|67|5.6|3.0|4.5|1.5|Iris-versicolor
499|499|499|619|619|108|109|6.7|2.5|5.8|1.8|Iris-virginica
500|500|500|689|689|5|6|5.4|3.9|1.7|0.4|Iris-setosa
501|501|501|460|460|123|124|6.3|2.7|4.9|1.8|Iris-virginica
502|502|502|516|516|97|98|6.2|2.9|4.3|1.3|Iris-versicolor
503|503|503|514|514|69|70|5.6|2.5|3.9|1.1|Iris-versicolor
504|504|504|194|194|38|39|4.4|3.0|1.3|0.2|Iris-setosa
505|505|505|225|225|83|84|6.0|2.7|5.1|1.6|Iris-versicolor
506|506|506|341|341|74|75|6.4|2.9|4.3|1.3|Iris-versicolor
507|507|507|414|414|44|45|5.1|3.8|1.9|0.4|Iris-setosa
508|508|508|493|493|12|13|4.8|3.0|1.4|0.1|Iris-setosa
509|509|509|147|147|50|51|7.0|3.2|4.7|1.4|Iris-versicolor
510|510|510|384|384|81|82|5.5|2.4|3.7|1.0|Iris-versicolor
511|511|511|73|73|17|18|5.1|3.5|1.4|0.3|Iris-setosa
512|512|512|279|279|126|127|6.2|2.8|4.8|1.8|Iris-virginica
513|513|513|294|294|127|128|6.1|3.0|4.9|1.8|Iris-virginica
514|514|514|578|578|29|30|4.7|3.2|1.6|0.2|Iris-setosa
515|515|515|517|517|123|124|6.3|2.7|4.9|1.8|Iris-virginica
516|516|516|261|261|142|143|5.8|2.7|5.1|1.9|Iris-virginica
517|517|517|186|186|50|51|7.0|3.2|4.7|1.4|Iris-versicolor
518|518|518|283|283|36|37|5.5|3.5|1.3|0.2|Iris-setosa
519|519|519|335|335|146|147|6.3|2.5|5.0|1.9|Iris-virginica
520|520|520|453|453|132|133|6.4|2.8|5.6|2.2|Iris-virginica
521|521|521|404|404|120|121|6.9|3.2|5.7|2.3|Iris-virginica
522|522|522|590|590|65|66|6.7|3.1|4.4|1.4|Iris-versicolor
523|523|523|679|679|42|43|4.4|3.2|1.3|0.2|Iris-setosa
524|524|524|1|1|92|93|5.8|2.6|4.0|1.2|Iris-versicolor
525|525|525|386|386|1|2|4.9|3.0|1.4|0.2|Iris-setosa
526|526|526|187|187|119|120|6.0|2.2|5.0|1.5|Iris-virginica
527|527|527|40|40|49|50|5.0|3.3|1.4|0.2|Iris-setosa
528|528|528|192|192|129|130|7.2|3.0|5.8|1.6|Iris-virginica
529|529|529|487|487|145|146|6.7|3.0|5.2|2.3|Iris-virginica
530|530|530|254|254|125|126|7.2|3.2|6.0|1.8|Iris-virginica
531|531|531|232|232|59|60|5.2|2.7|3.9|1.4|Iris-versicolor
532|532|532|662|662|20|21|5.4|3.4|1.7|0.2|Iris-setosa
533|533|533|344|344|8|9|4.4|2.9|1.4|0.2|Iris-setosa
534|534|534|393|393|54|55|6.5|2.8|4.6|1.5|Iris-versicolor
535|535|535|4|4|139|nan|6.9|3.1|5.4|2.1|Iris-virginica
536|536|536|141|141|136|137|6.3|3.4|5.6|2.4|Iris-virginica
537|537|537|505|505|54|55|6.5|2.8|4.6|1.5|Iris-versicolor
538|538|538|242|242|14|15|5.8|4.0|1.2|0.2|Iris-setosa
539|539|539|181|181|136|137|6.3|3.4|5.6|2.4|Iris-virginica
540|540|540|663|663|70|71|5.9|3.2|4.8|1.8|Iris-versicolor
541|541|541|247|247|87|88|6.3|2.3|4.4|1.3|Iris-versicolor
542|542|542|365|365|103|104|6.3|2.9|5.6|1.8|Iris-virginica
543|543|543|534|534|137|138|6.4|3.1|5.5|1.8|Iris-virginica
544|544|544|748|748|23|24|5.1|3.3|1.7|0.5|Iris-setosa
545|545|545|477|477|95|96|5.7|3.0|4.2|1.2|Iris-versicolor
546|546|546|664|664|59|60|5.2|2.7|3.9|1.4|Iris-versicolor
547|547|547|199|199|134|Allez au boulot ! :)|6.1|2.6|5.6|1.4|Iris-virginica
548|548|548|621|621|101|102|5.8|2.7|5.1|1.9|Iris-virginica
549|549|549|44|44|57|58|4.9|2.4|3.3|1.0|Iris-versicolor
550|550|550|256|256|78|79|6.0|2.9|4.5|1.5|Iris-versicolor
551|551|551|52|52|122|123|7.7|2.8|6.7|2.0|Iris-virginica
552|552|552|696|696|76|77|6.8|2.8|4.8|1.4|Iris-versicolor
553|553|553|429|429|142|143|5.8|2.7|5.1|1.9|Iris-virginica
554|554|554|627|627|71|Allez au boulot ! :)|6.1|2.8|4.0|1.3|Iris-versicolor
555|555|555|246|246|59|60|5.2|2.7|3.9|1.4|Iris-versicolor
556|556|556|727|727|90|91|5.5|2.6|4.4|1.2|Iris-versicolor
557|557|557|329|329|121|122|5.6|2.8|4.9|2.0|Iris-virginica
558|558|558|642|642|5|6|5.4|3.9|1.7|0.4|Iris-setosa
559|559|559|615|615|91|92|6.1|3.0|4.6|1.4|Iris-versicolor
560|560|560|160|160|20|21|5.4|3.4|1.7|0.2|Iris-setosa
561|561|561|91|91|104|105|6.5|3.0|5.8|2.2|Iris-virginica
562|562|562|519|519|91|92|6.1|3.0|4.6|1.4|Iris-versicolor
563|563|563|545|545|29|30|4.7|3.2|1.6|0.2|Iris-setosa
564|564|564|675|675|46|47|5.1|3.8|1.6|0.2|Iris-setosa
565|565|565|121|121|8|9|4.4|2.9|1.4|0.2|Iris-setosa
566|566|566|681|681|147|148|6.5|3.0|5.2|2.0|Iris-virginica
567|567|567|292|292|56|57|6.3|3.3|4.7|1.6|Iris-versicolor
568|568|568|76|76|55|56|5.7|2.8|4.5|1.3|Iris-versicolor
569|569|569|565|565|81|nan|5.5|2.4|3.7|1.0|Iris-versicolor
570|570|570|304|304|15|16|5.7|4.4|1.5|0.4|Iris-setosa
571|571|571|353|353|69|70|5.6|2.5|3.9|1.1|Iris-versicolor
572|572|572|116|116|93|94|5.0|2.3|3.3|1.0|Iris-versicolor
573|573|573|293|293|107|108|7.3|2.9|6.3|1.8|Iris-virginica
574|574|574|14|14|54|55|6.5|2.8|4.6|1.5|Iris-versicolor
575|575|575|43|43|53|54|5.5|2.3|4.0|1.3|Iris-versicolor
576|576|576|33|33|93|94|5.0|2.3|3.3|1.0|Iris-versicolor
577|577|577|160|160|20|21|5.4|3.4|1.7|0.2|Iris-setosa
578|578|578|514|514|69|70|5.6|2.5|3.9|1.1|Iris-versicolor
579|579|579|533|533|28|29|5.2|3.4|1.4|0.2|Iris-setosa
580|580|580|635|635|72|73|6.3|2.5|4.9|1.5|Iris-versicolor
581|581|581|89|89|126|127|6.2|2.8|4.8|1.8|Iris-virginica
582|582|582|403|403|23|24|5.1|3.3|1.7|0.5|Iris-setosa
583|583|583|567|567|19|20|5.1|3.8|1.5|0.3|Iris-setosa
584|584|584|495|495|20|21|5.4|3.4|1.7|0.2|Iris-setosa
585|585|585|202|202|125|nan|7.2|3.2|6.0|1.8|Iris-virginica
586|586|586|624|624|37|38|4.9|3.1|1.5|0.1|Iris-setosa
587|587|587|88|88|28|29|5.2|3.4|1.4|0.2|Iris-setosa
588|588|588|565|565|81|82|5.5|2.4|3.7|1.0|Iris-versicolor
589|589|589|464|464|130|131|7.4|2.8|6.1|1.9|Iris-virginica
590|590|590|370|370|126|Allez au boulot ! :)|None|2.8|4.8|1.8|Iris-virginica
591|591|591|611|611|110|111|6.5|3.2|5.1|2.0|Iris-virginica
592|592|592|222|222|120|nan|6.9|3.2|5.7|2.3|Iris-virginica
593|593|593|606|606|43|44|5.0|3.5|1.6|0.6|Iris-setosa
594|594|594|737|737|62|63|6.0|2.2|4.0|1.0|Iris-versicolor
595|595|595|266|266|108|109|6.7|2.5|5.8|1.8|Iris-virginica
596|596|596|58|58|143|144|6.8|3.2|5.9|2.3|Iris-virginica
597|597|597|486|486|15|16|5.7|4.4|1.5|0.4|Iris-setosa
598|598|598|418|418|10|11|5.4|3.7|1.5|0.2|Iris-setosa
599|599|599|567|567|19|20|5.1|3.8|1.5|0.3|Iris-setosa
600|600|600|80|80|33|34|5.5|4.2|1.4|0.2|Iris-setosa
601|601|601|545|545|29|30|4.7|3.2|1.6|0.2|Iris-setosa
602|602|602|639|639|17|18|5.1|3.5|1.4|0.3|Iris-setosa
603|603|603|73|73|17|18|5.1|3.5|1.4|0.3|Iris-setosa
604|604|604|30|30|125|126|7.2|3.2|6.0|1.8|Iris-virginica
605|605|605|381|381|114|115|5.8|2.8|5.1|2.4|Iris-virginica
606|606|606|616|616|144|145|6.7|3.3|5.7|2.5|Iris-virginica
607|607|607|377|377|4|5|5.0|3.6|1.4|0.2|Iris-setosa
608|608|608|300|300|118|119|7.7|2.6|6.9|2.3|Iris-virginica
609|609|609|142|142|14|15|5.8|4.0|1.2|0.2|Iris-setosa
610|610|610|459|459|137|138|6.4|3.1|5.5|1.8|Iris-virginica
611|611|611|744|744|99|100|5.7|2.8|4.1|1.3|Iris-versicolor
612|612|612|570|570|88|89|5.6|3.0|4.1|1.3|Iris-versicolor
613|613|613|536|536|87|88|6.3|2.3|4.4|1.3|Iris-versicolor
614|614|614|449|449|43|44|5.0|3.5|1.6|0.6|Iris-setosa
615|615|615|325|325|112|113|6.8|3.0|5.5|2.1|Iris-virginica
616|616|616|725|725|62|63|6.0|2.2|4.0|1.0|Iris-versicolor
617|617|617|446|446|127|nan|6.1|3.0|4.9|1.8|Iris-virginica
618|618|618|39|39|31|32|5.4|3.4|1.5|0.4|Iris-setosa
619|619|619|560|560|49|50|5.0|3.3|1.4|0.2|Iris-setosa
620|620|620|581|581|16|17|5.4|3.9|1.3|0.4|Iris-setosa
621|621|621|150|150|14|15|5.8|4.0|1.2|0.2|Iris-setosa
622|622|622|24|24|122|123|7.7|2.8|6.7|2.0|Iris-virginica
623|623|623|183|183|-44444|144|6.8|3.2|5.9|2.3|Iris-virginica
624|624|624|274|274|0|1|5.1|3.5|1.4|0.2|Iris-setosa
625|625|625|473|473|110|111|6.5|3.2|5.1|2.0|Iris-virginica
626|626|626|396|396|39|40|5.1|3.4|1.5|0.2|Iris-setosa
627|627|627|191|191|77|78|6.7|3.0|5.0|1.7|Iris-versicolor
628|628|628|611|611|110|111|6.5|3.2|5.1|2.0|Iris-virginica
629|629|629|189|189|64|65|5.6|2.9|3.6|1.3|Iris-versicolor
630|630|630|701|701|132|Allez au boulot ! :)|6.4|2.8|5.6|2.2|Iris-virginica
631|631|631|12|Allez au boulot ! :)|63|64|6.1|2.9|4.7|1.4|Iris-versicolor
632|632|632|561|561|95|96|5.7|3.0|4.2|1.2|Iris-versicolor
633|633|633|513|513|115|116|6.4|3.2|5.3|2.3|Iris-virginica
634|634|634|571|571|12|13|4.8|3.0|1.4|0.1|Iris-setosa
635|635|635|96|96|40|41|5.0|3.5|1.3|0.3|Iris-setosa
636|636|636|141|141|136|137|6.3|3.4|5.6|2.4|Iris-virginica
637|637|637|561|561|95|96|5.7|3.0|4.2|1.2|Iris-versicolor
638|638|638|324|324|141|142|6.9|3.1|5.1|2.3|Iris-virginica
639|639|639|310|310|137|138|6.4|3.1|5.5|1.8|Iris-virginica
640|640|640|400|400|1|2|4.9|3.0|1.4|0.2|Iris-setosa
641|641|641|251|251|102|103|7.1|3.0|5.9|2.1|Iris-virginica
642|642|642|106|106|81|Allez au boulot ! :)|5.5|2.4|3.7|1.0|Iris-versicolor
643|643|643|383|383|44|45|5.1|3.8|1.9|0.4|Iris-setosa
644|644|644|34|34|47|48|4.6|3.2|1.4|0.2|Iris-setosa
645|645|645|561|561|95|96|5.7|3.0|4.2|1.2|Iris-versicolor
646|646|646|665|665|8|9|4.4|2.9|1.4|0.2|Iris-setosa
647|647|647|568|568|144|145|6.7|3.3|5.7|2.5|Iris-virginica
648|648|648|373|373|95|96|5.7|3.0|4.2|1.2|Iris-versicolor
649|649|649|Allez au boulot ! :)|718|96|97|5.7|2.9|4.2|1.3|Iris-versicolor
650|650|650|553|553|3|4|4.6|3.1|1.5|0.2|Iris-setosa
651|651|651|717|717|122|123|7.7|2.8|6.7|2.0|Iris-virginica
652|652|652|3|3|43|44|5.0|3.5|1.6|0.6|Iris-setosa
653|653|653|413|413|7|8|5.0|3.4|1.5|0.2|Iris-setosa
654|654|654|206|206|128|129|6.4|2.8|5.6|2.1|Iris-virginica
655|655|655|583|583|132|133|6.4|2.8|5.6|2.2|Iris-virginica
656|656|656|655|655|73|74|6.1|2.8|4.7|1.2|Iris-versicolor
657|657|657|13|13|128|129|6.4|2.8|5.6|2.1|Iris-virginica
658|658|658|521|521|133|134|6.3|2.8|5.1|1.5|Iris-virginica
659|659|659|487|487|145|146|6.7|3.0|5.2|2.3|Iris-virginica
660|660|660|142|142|14|15|5.8|4.0|1.2|0.2|Iris-setosa
661|661|661|287|287|101|102|5.8|2.7|5.1|1.9|Iris-virginica
662|662|662|675|675|46|47|5.1|3.8|1.6|0.2|Iris-setosa
663|663|663|218|218|46|47|5.1|3.8|1.6|0.2|Iris-setosa
664|664|664|87|87|42|43|4.4|3.2|1.3|0.2|Iris-setosa
665|665|665|109|Allez au boulot ! :)|139|140|6.9|3.1|5.4|2.1|Iris-virginica
666|666|666|44|44|57|58|None|2.4|3.3|1.0|Iris-versicolor
667|667|667|655|655|73|74|6.1|2.8|4.7|1.2|Iris-versicolor
668|668|668|631|631|48|49|5.3|3.7|1.5|0.2|Iris-setosa
669|669|669|521|521|133|134|6.3|2.8|5.1|1.5|Iris-virginica
670|670|670|730|730|2|3|4.7|3.2|1.3|0.2|Iris-setosa
671|671|671|570|570|88|89|5.6|3.0|4.1|1.3|Iris-versicolor
672|672|672|203|203|11|12|4.8|3.4|1.6|0.2|Iris-setosa
673|673|673|250|250|106|107|4.9|2.5|4.5|1.7|Iris-virginica
674|674|674|656|656|112|113|6.8|3.0|5.5|2.1|Iris-virginica
675|675|675|545|545|29|30|4.7|3.2|1.6|0.2|Iris-setosa
676|676|676|84|84|5|nan|5.4|3.9|1.7|0.4|Iris-setosa
677|677|677|69|69|22|23|4.6|3.6|1.0|0.2|Iris-setosa
678|678|678|676|676|66|67|5.6|3.0|4.5|1.5|Iris-versicolor
679|679|679|684|684|127|128|6.1|3.0|4.9|1.8|Iris-virginica
680|680|680|336|336|49|50|5.0|3.3|1.4|0.2|Iris-setosa
681|681|681|437|437|6|7|4.6|3.4|1.4|0.3|Iris-setosa
682|682|682|90|90|141|142|6.9|3.1|5.1|2.3|Iris-virginica
683|683|683|594|594|85|86|6.0|3.4|4.5|1.6|Iris-versicolor
684|684|684|477|477|95|96|5.7|3.0|4.2|1.2|Iris-versicolor
685|685|685|30|30|125|126|7.2|3.2|6.0|1.8|Iris-virginica
686|686|686|114|114|148|149|6.2|3.4|5.4|2.3|Iris-virginica
687|687|687|555|5555555555|32|33|5.2|4.1|1.5|0.1|Iris-setosa
688|688|688|80|80|33|34|5.5|4.2|1.4|0.2|Iris-setosa
689|689|689|439|439|82|83|5.8|2.7|3.9|1.2|Iris-versicolor
690|690|690|138|Allez au boulot ! :)|45|46|4.8|3.0|1.4|0.3|Iris-setosa
691|691|691|632|632|28|29|5.2|3.4|1.4|0.2|Iris-setosa
692|692|692|313|313|Allez au boulot ! :)|15|5.8|4.0|1.2|0.2|Iris-setosa
693|693|693|516|516|97|98|6.2|2.9|4.3|1.3|Iris-versicolor
694|694|694|583|583|132|133|6.4|2.8|5.6|2.2|Iris-virginica
695|695|695|125|125|129|130|7.2|3.0|5.8|1.6|Iris-virginica
696|696|696|302|302|78|79|6.0|2.9|4.5|1.5|Iris-versicolor
697|697|697|654|654|46|47|5.1|3.8|1.6|0.2|Iris-setosa
698|698|698|548|548|88|89|5.6|3.0|4.1|1.3|Iris-versicolor
699|699|699|470|470|40|41|5.0|3.5|1.3|0.3|Iris-setosa
700|700|700|391|391|33|34|5.5|4.2|1.4|0.2|Iris-setosa
701|701|701|401|401|135|136|7.7|3.0|6.1|2.3|Iris-virginica
702|702|702|241|241|16|17|5.4|3.9|1.3|0.4|Iris-setosa
703|703|703|665|665|8|9|4.4|2.9|1.4|0.2|Iris-setosa
704|704|704|375|375|79|80|5.7|2.6|3.5|1.0|Iris-versicolor
705|705|705|180|Allez au boulot ! :)|55|56|5.7|2.8|4.5|1.3|Iris-versicolor
706|706|706|315|315|2|3|4.7|3.2|1.3|0.2|Iris-setosa
707|707|707|309|309|27|28|5.2|3.5|1.5|0.2|Iris-setosa
708|708|708|492|492|109|110|7.2|3.6|6.1|2.5|Iris-virginica
709|709|709|712|712|108|109|6.7|2.5|5.8|1.8|Iris-virginica
710|710|710|185|185|147|148|6.5|3.0|5.2|2.0|Iris-virginica
711|711|711|287|287|101|102|5.8|2.7|5.1|1.9|Iris-virginica
